,year,STATEFP,COUNTYFP,weighted,Name,MedianHouseValue
1137,2018,8,111,1.25,"San Juan County, Colorado",286700.0
1138,2018,8,113,1.1847389558232932,"San Miguel County, Colorado",491100.0
1139,2018,8,113,1.1847389558232932,"San Miguel County, Colorado",491100.0
1140,2018,8,115,1.2727272727272727,"Sedgwick County, Colorado",87300.0
1141,2018,8,115,1.2727272727272727,"Sedgwick County, Colorado",87300.0
1142,2018,8,117,1.1398348813209493,"Summit County, Colorado",563000.0
1143,2018,8,117,1.1398348813209493,"Summit County, Colorado",563000.0
1144,2018,8,119,1.1673469387755102,"Teller County, Colorado",279100.0
1145,2018,8,119,1.1673469387755102,"Teller County, Colorado",279100.0
1146,2018,8,121,1.2214285714285715,"Washington County, Colorado",138700.0
1147,2018,8,121,1.2214285714285715,"Washington County, Colorado",138700.0
1148,2018,8,123,1.1704611229017943,"Weld County, Colorado",269400.0
1149,2018,8,123,1.1704611229017943,"Weld County, Colorado",269400.0
1150,2018,8,125,1.2343137254901961,"Yuma County, Colorado",171600.0
1151,2018,8,125,1.2343137254901961,"Yuma County, Colorado",171600.0
1152,2019,8,1,1.0321942953967806,"Adams County, Colorado",307600.0
1153,2019,8,1,1.0321942953967806,"Adams County, Colorado",307600.0
1154,2019,8,3,1.0026178010471205,"Alamosa County, Colorado",157500.0
1155,2019,8,3,1.0026178010471205,"Alamosa County, Colorado",157500.0
1156,2019,8,5,1.0680986475735879,"Arapahoe County, Colorado",358200.0
1157,2019,8,5,1.0680986475735879,"Arapahoe County, Colorado",358200.0
1158,2019,8,7,1.1129032258064515,"Archuleta County, Colorado",314400.0
1159,2019,8,7,1.1129032258064515,"Archuleta County, Colorado",314400.0
1160,2019,8,9,1.043010752688172,"Baca County, Colorado",83500.0
1161,2019,8,9,1.043010752688172,"Baca County, Colorado",83500.0
1162,2019,8,11,1.0675675675675675,"Bent County, Colorado",81000.0
1163,2019,8,11,1.0675675675675675,"Bent County, Colorado",81000.0
1164,2019,8,13,1.040187678498572,"Boulder County, Colorado",497300.0
1165,2019,8,13,1.040187678498572,"Boulder County, Colorado",497300.0
1166,2019,8,14,1.0171790235081375,"Broomfield County, Colorado",413500.0
1167,2019,8,14,1.0171790235081375,"Broomfield County, Colorado",413500.0
1168,2019,8,15,1.1512195121951219,"Chaffee County, Colorado",357800.0
1169,2019,8,15,1.1512195121951219,"Chaffee County, Colorado",357800.0
1170,2019,8,17,1.0422535211267605,"Cheyenne County, Colorado",108000.0
1171,2019,8,17,1.0422535211267605,"Cheyenne County, Colorado",108000.0
1172,2019,8,19,1.0333333333333334,"Clear Creek County, Colorado",378300.0
1173,2019,8,19,1.0333333333333334,"Clear Creek County, Colorado",378300.0
1174,2019,8,21,1.0057471264367817,"Conejos County, Colorado",120500.0
1175,2019,8,21,1.0057471264367817,"Conejos County, Colorado",120500.0
1176,2019,8,23,1.0,"Costilla County, Colorado",113000.0
1177,2019,8,23,1.0,"Costilla County, Colorado",113000.0
1178,2019,8,25,1.047872340425532,"Crowley County, Colorado",79400.0
1179,2019,8,25,1.047872340425532,"Crowley County, Colorado",79400.0
1180,2019,8,27,1.0075757575757576,"Custer County, Colorado",281900.0
1181,2019,8,27,1.0075757575757576,"Custer County, Colorado",281900.0
1182,2019,8,29,1.1974248927038627,"Delta County, Colorado",241500.0
1183,2019,8,29,1.1974248927038627,"Delta County, Colorado",241500.0
1184,2019,8,31,1.0690001434514418,"Denver County, Colorado",390600.0
1185,2019,8,31,1.0690001434514418,"Denver County, Colorado",390600.0
1186,2019,8,33,1.064516129032258,"Dolores County, Colorado",116600.0
1187,2019,8,33,1.064516129032258,"Dolores County, Colorado",116600.0
1188,2019,8,35,1.0940674522551808,"Douglas County, Colorado",468700.0
1189,2019,8,35,1.0940674522551808,"Douglas County, Colorado",468700.0
1190,2019,8,37,1.0873493975903614,"Eagle County, Colorado",562300.0
1191,2019,8,37,1.0873493975903614,"Eagle County, Colorado",562300.0
1192,2019,8,39,1.102189781021898,"Elbert County, Colorado",463600.0
1193,2019,8,39,1.102189781021898,"Elbert County, Colorado",463600.0
1194,2019,8,41,1.0607791850220265,"El Paso County, Colorado",275000.0
1195,2019,8,41,1.0607791850220265,"El Paso County, Colorado",275000.0
1196,2019,8,43,1.1570477247502775,"Fremont County, Colorado",174000.0
1197,2019,8,43,1.1570477247502775,"Fremont County, Colorado",174000.0
1198,2019,8,45,1.1105371900826446,"Garfield County, Colorado",360600.0
1199,2019,8,45,1.1105371900826446,"Garfield County, Colorado",360600.0
1200,2019,8,47,1.0,"Gilpin County, Colorado",353400.0
1201,2019,8,47,1.0,"Gilpin County, Colorado",353400.0
1202,2019,8,49,1.0,"Grand County, Colorado",308200.0
1203,2019,8,49,1.0,"Grand County, Colorado",308200.0
1204,2019,8,51,1.2324324324324325,"Gunnison County, Colorado",367300.0
1205,2019,8,51,1.2324324324324325,"Gunnison County, Colorado",367300.0
1206,2019,8,53,1.3181818181818181,"Hinsdale County, Colorado",350000.0
1207,2019,8,53,1.3181818181818181,"Hinsdale County, Colorado",350000.0
1208,2019,8,55,1.0,"Huerfano County, Colorado",161600.0
1209,2019,8,55,1.0,"Huerfano County, Colorado",161600.0
1210,2019,8,57,1.0869565217391304,"Jackson County, Colorado",196700.0
1211,2019,8,57,1.0869565217391304,"Jackson County, Colorado",196700.0
1212,2019,8,59,1.0708111090675005,"Jefferson County, Colorado",397700.0
1213,2019,8,59,1.0708111090675005,"Jefferson County, Colorado",397700.0
1214,2019,8,61,1.0638297872340425,"Kiowa County, Colorado",86500.0
1215,2019,8,61,1.0638297872340425,"Kiowa County, Colorado",86500.0
1216,2019,8,63,1.011049723756906,"Kit Carson County, Colorado",122400.0
1217,2019,8,63,1.011049723756906,"Kit Carson County, Colorado",122400.0
1218,2019,8,65,1.1643835616438356,"Lake County, Colorado",232100.0
1219,2019,8,65,1.1643835616438356,"Lake County, Colorado",232100.0
1220,2019,8,67,1.0449152542372881,"La Plata County, Colorado",395600.0
1221,2019,8,67,1.0449152542372881,"La Plata County, Colorado",395600.0
1222,2019,8,69,1.100655737704918,"Larimer County, Colorado",363800.0
1223,2019,8,69,1.100655737704918,"Larimer County, Colorado",363800.0
1224,2019,8,71,1.002202643171806,"Las Animas County, Colorado",151100.0
1225,2019,8,71,1.002202643171806,"Las Animas County, Colorado",151100.0
1226,2019,8,73,1.0368421052631578,"Lincoln County, Colorado",147100.0
1227,2019,8,73,1.0368421052631578,"Lincoln County, Colorado",147100.0
1228,2019,8,75,1.1333333333333333,"Logan County, Colorado",157900.0
1229,2019,8,75,1.1333333333333333,"Logan County, Colorado",157900.0
1230,2019,8,77,1.0,"Mesa County, Colorado",227000.0
1231,2019,8,77,1.0,"Mesa County, Colorado",227000.0
1232,2019,8,79,1.3125,"Mineral County, Colorado",308600.0
1233,2019,8,79,1.3125,"Mineral County, Colorado",308600.0
1234,2019,8,81,1.1451612903225807,"Moffat County, Colorado",182300.0
1235,2019,8,81,1.1451612903225807,"Moffat County, Colorado",182300.0
1236,2019,8,83,1.086340206185567,"Montezuma County, Colorado",222800.0
1237,2019,8,83,1.086340206185567,"Montezuma County, Colorado",222800.0
1238,2019,8,85,1.2523961661341854,"Montrose County, Colorado",224400.0
1239,2019,8,85,1.2523961661341854,"Montrose County, Colorado",224400.0
1240,2019,8,87,1.0715667311411992,"Morgan County, Colorado",201200.0
1241,2019,8,87,1.0715667311411992,"Morgan County, Colorado",201200.0
1242,2019,8,89,1.0388026607538803,"Otero County, Colorado",94900.0
1243,2019,8,89,1.0388026607538803,"Otero County, Colorado",94900.0
1244,2019,8,91,1.4210526315789473,"Ouray County, Colorado",449000.0
1245,2019,8,91,1.4210526315789473,"Ouray County, Colorado",449000.0
1246,2019,8,93,1.15625,"Park County, Colorado",327200.0
1247,2019,8,93,1.15625,"Park County, Colorado",327200.0
1248,2019,8,95,1.12,"Phillips County, Colorado",158500.0
1249,2019,8,95,1.12,"Phillips County, Colorado",158500.0
1250,2019,8,97,1.0956521739130434,"Pitkin County, Colorado",615900.0
1251,2019,8,97,1.0956521739130434,"Pitkin County, Colorado",615900.0
1252,2019,8,99,1.0655487804878048,"Prowers County, Colorado",106100.0
1253,2019,8,99,1.0655487804878048,"Prowers County, Colorado",106100.0
1254,2019,8,101,1.0603978300180832,"Pueblo County, Colorado",164600.0
1255,2019,8,101,1.0603978300180832,"Pueblo County, Colorado",164600.0
1256,2019,8,103,1.1885245901639345,"Rio Blanco County, Colorado",197100.0
1257,2019,8,103,1.1885245901639345,"Rio Blanco County, Colorado",197100.0
1258,2019,8,105,1.08,"Rio Grande County, Colorado",172000.0
1259,2019,8,105,1.08,"Rio Grande County, Colorado",172000.0
1260,2019,8,107,1.2328767123287672,"Routt County, Colorado",535300.0
1261,2019,8,107,1.2328767123287672,"Routt County, Colorado",535300.0
1262,2019,8,109,1.0208333333333333,"Saguache County, Colorado",152700.0
1263,2019,8,109,1.0208333333333333,"Saguache County, Colorado",152700.0
1264,2019,8,111,1.2777777777777777,"San Juan County, Colorado",322400.0
1265,2019,8,111,1.2777777777777777,"San Juan County, Colorado",322400.0
1266,2019,8,113,1.2761194029850746,"San Miguel County, Colorado",479300.0
1267,2019,8,113,1.2761194029850746,"San Miguel County, Colorado",479300.0
1268,2019,8,115,1.1329113924050633,"Sedgwick County, Colorado",97100.0
1269,2019,8,115,1.1329113924050633,"Sedgwick County, Colorado",97100.0
1270,2019,8,117,1.0833333333333333,"Summit County, Colorado",579600.0
1271,2019,8,117,1.0833333333333333,"Summit County, Colorado",579600.0
1272,2019,8,119,1.112781954887218,"Teller County, Colorado",292700.0
1273,2019,8,119,1.112781954887218,"Teller County, Colorado",292700.0
1274,2019,8,121,1.0765765765765767,"Washington County, Colorado",151300.0
1275,2019,8,121,1.0765765765765767,"Washington County, Colorado",151300.0
1276,2019,8,123,1.0710311572700297,"Weld County, Colorado",299000.0
1277,2019,8,123,1.0710311572700297,"Weld County, Colorado",299000.0
1278,2019,8,125,1.0833333333333333,"Yuma County, Colorado",191800.0
1279,2019,8,125,1.0833333333333333,"Yuma County, Colorado",191800.0
